split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical MCEM-MMIL,IV,NK cells,II_III,34,0.0036025626178958527,0.004224630929734838
test,Categorical MCEM-MMIL,IV,B lymphocytes,II_III,195,0.002901696773338568,3.7841768875240825e-05
test,Categorical MCEM-MMIL,IV,Epithelial cells,II_III,267,0.002363972470744641,1.6312223822867144e-05
test,Categorical MCEM-MMIL,IV,T lymphocytes,II_III,344,0.00218376022133475,0.00038454174595428973
test,Categorical MCEM-MMIL,IV,MAST cells,II_III,1,0.0014336425543448,0.0014336425543448
test,Categorical MCEM-MMIL,IV,Undetermined,II_III,8,1.8251423844004177e-08,6.874016580648184e-08
test,Categorical MCEM-MMIL,IV,Undetermined,IV,8,0.9747796751998685,0.9999479614419904
test,Categorical MCEM-MMIL,IV,Myeloid cells,IV,160,0.9659279795783757,0.9999999990942569
test,Categorical MCEM-MMIL,IV,Epithelial cells,IV,267,0.9067199824468392,0.9999529789865648
test,Categorical MCEM-MMIL,IV,NK cells,IV,34,0.859491342897976,0.9999677896203338
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,IV,6,0.8238032455820817,0.9995789000482869
test,Categorical MCEM-MMIL,IV,T lymphocytes,IV,344,0.7989752174076322,0.9999922358186107
test,Categorical MCEM-MMIL,IV,B lymphocytes,IV,195,0.7632804458097308,0.9998923753118548
test,Categorical MCEM-MMIL,IV,MAST cells,IV,1,0.6794667909492942,0.6794667909492942
test,Categorical MCEM-MMIL,IV,Fibroblasts,IV,6,0.6502049399013922,0.9999772620564916
test,Naive inherited-label classifier,I,Undetermined,I,2,0.7369005497031994,0.8453393165835752
test,Naive inherited-label classifier,I,B lymphocytes,I,43,0.6376013756120494,0.8458496981537142
test,Naive inherited-label classifier,I,Myeloid cells,I,168,0.5656775926868927,0.8269370776908214
test,Naive inherited-label classifier,I,T lymphocytes,I,248,0.5351350585126516,0.818165016096603
test,Naive inherited-label classifier,I,Fibroblasts,I,31,0.414336032491905,0.722539919191063
test,Naive inherited-label classifier,I,MAST cells,I,35,0.35478954547956015,0.5479159355001443
test,Naive inherited-label classifier,I,Endothelial cells,I,29,0.33707853103676705,0.5644249446660164
test,Naive inherited-label classifier,I,NK cells,I,81,0.3368107738523572,0.5629992304969704
