split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Naive inherited-label classifier,I,Undetermined,II_III,2,0.0937960503234313,0.09578682464818082
test,Naive inherited-label classifier,I,B lymphocytes,II_III,43,0.07878990053315109,0.10435656648324078
test,Naive inherited-label classifier,I,Epithelial cells,IV,109,0.7548947556734078,0.9010453180342513
test,Naive inherited-label classifier,I,MAST cells,IV,35,0.6168563858142876,0.6666076007760932
test,Naive inherited-label classifier,I,Undetermined,IV,2,0.5880231555529278,0.5914703478077269
test,Naive inherited-label classifier,I,NK cells,IV,81,0.5203030653725288,0.5979139484975112
test,Naive inherited-label classifier,I,Endothelial cells,IV,29,0.5165075317112939,0.6089568781235362
test,Naive inherited-label classifier,I,T lymphocytes,IV,248,0.46608637132769526,0.5575057248494087
test,Naive inherited-label classifier,I,B lymphocytes,IV,43,0.45573193622959046,0.5325708440972229
test,Naive inherited-label classifier,I,Myeloid cells,IV,168,0.39106308295094605,0.8056450223354973
test,Naive inherited-label classifier,I,Fibroblasts,IV,31,0.18861160966823676,0.3061850069684728
test,Naive inherited-label classifier,II_III,B lymphocytes,I,40,0.4787891868484924,0.5677832099029196
test,Naive inherited-label classifier,II_III,Myeloid cells,I,53,0.4709492578280003,0.6969871056199181
test,Naive inherited-label classifier,II_III,T lymphocytes,I,138,0.42128291228858583,0.5141395287150793
test,Naive inherited-label classifier,II_III,Endothelial cells,I,1,0.3518623429274726,0.3518623429274726
test,Naive inherited-label classifier,II_III,MAST cells,I,3,0.3410685207360126,0.5236823570150726
test,Naive inherited-label classifier,II_III,Undetermined,I,1,0.3050868506086854,0.3050868506086854
test,Naive inherited-label classifier,II_III,NK cells,I,5,0.21988116749954928,0.24382860018031388
test,Naive inherited-label classifier,II_III,Epithelial cells,I,10,0.17551577652292,0.21203687925131517
test,Naive inherited-label classifier,II_III,NK cells,II_III,5,0.21682466138900228,0.2680961259075622
test,Naive inherited-label classifier,II_III,Endothelial cells,II_III,1,0.1927545518582043,0.1927545518582043
test,Naive inherited-label classifier,II_III,MAST cells,II_III,3,0.19200816041142152,0.24134871489765175
test,Naive inherited-label classifier,II_III,Myeloid cells,II_III,53,0.18379180872025197,0.22922071273521413
test,Naive inherited-label classifier,II_III,Epithelial cells,II_III,10,0.1672762435461136,0.20323610267119627
test,Naive inherited-label classifier,II_III,T lymphocytes,II_III,138,0.12322483300207596,0.1619372182546464
test,Naive inherited-label classifier,II_III,Undetermined,II_III,1,0.0917542181614667,0.0917542181614667
test,Naive inherited-label classifier,II_III,B lymphocytes,II_III,40,0.07421806790659222,0.09270022119640173
test,Naive inherited-label classifier,II_III,Epithelial cells,IV,10,0.6572079799309664,0.7604202270852376
test,Naive inherited-label classifier,II_III,Undetermined,IV,1,0.6031589312298478,0.6031589312298478
test,Naive inherited-label classifier,II_III,NK cells,IV,5,0.5632941711114483,0.6102038489062946
test,Naive inherited-label classifier,II_III,MAST cells,IV,3,0.4669233188525658,0.6399337081651576
test,Naive inherited-label classifier,II_III,T lymphocytes,IV,138,0.45549225470933813,0.5374367932218989
test,Naive inherited-label classifier,II_III,Endothelial cells,IV,1,0.4553831052143229,0.4553831052143229
test,Naive inherited-label classifier,II_III,B lymphocytes,IV,40,0.4469927452449153,0.5312846372441874
test,Naive inherited-label classifier,II_III,Myeloid cells,IV,53,0.3452589334517476,0.7240426508731436
test,Naive inherited-label classifier,IV,B lymphocytes,I,195,0.4655042157344313,0.5382650122628911
test,Naive inherited-label classifier,IV,T lymphocytes,I,344,0.4295819395772393,0.5096207795669062
test,Naive inherited-label classifier,IV,Undetermined,I,8,0.3039185985002277,0.32829729787172085
test,Naive inherited-label classifier,IV,NK cells,I,34,0.2529955737542975,0.31088130952034126
test,Naive inherited-label classifier,IV,MAST cells,I,1,0.2167106899727758,0.2167106899727758
test,Naive inherited-label classifier,IV,Myeloid cells,I,160,0.18691803416541977,0.27754829896347055
test,Naive inherited-label classifier,IV,Fibroblasts,I,6,0.1730390875666985,0.26268987793296794
test,Naive inherited-label classifier,IV,Epithelial cells,I,267,0.06941466253363515,0.1371205356340459
test,Naive inherited-label classifier,IV,Oligodendrocytes,I,6,0.00898100297973495,0.017416277455235503
test,Naive inherited-label classifier,IV,Oligodendrocytes,II_III,6,0.4776079474947756,0.6189807763383565
test,Naive inherited-label classifier,IV,Fibroblasts,II_III,6,0.30527781775134927,0.45853696979371783
test,Naive inherited-label classifier,IV,NK cells,II_III,34,0.17067789821644808,0.19830186109452505
test,Naive inherited-label classifier,IV,MAST cells,II_III,1,0.1525818386565721,0.1525818386565721
test,Naive inherited-label classifier,IV,T lymphocytes,II_III,344,0.11796328576946846,0.14622799437024975
test,Naive inherited-label classifier,IV,Undetermined,II_III,8,0.11011918147354566,0.11841677084073131
test,Naive inherited-label classifier,IV,Myeloid cells,II_III,160,0.10897720159110094,0.1465925219315116
test,Naive inherited-label classifier,IV,B lymphocytes,II_III,195,0.0725456669216171,0.0866407544553065
test,Naive inherited-label classifier,IV,Epithelial cells,II_III,267,0.06927391183700891,0.09153891263191544
test,Naive inherited-label classifier,IV,Epithelial cells,IV,267,0.8613114256293558,0.9183580844307622
test,Naive inherited-label classifier,IV,Myeloid cells,IV,160,0.7041047642434792,0.8214074833292794
test,Naive inherited-label classifier,IV,MAST cells,IV,1,0.6307074713706522,0.6307074713706522
test,Naive inherited-label classifier,IV,Undetermined,IV,8,0.5859622200262266,0.612391761669441
test,Naive inherited-label classifier,IV,NK cells,IV,34,0.5763265280292544,0.6445134011769076
test,Naive inherited-label classifier,IV,Fibroblasts,IV,6,0.5216830946819522,0.6487760554513938
test,Naive inherited-label classifier,IV,Oligodendrocytes,IV,6,0.5134110495254894,0.6981393178061022
test,Naive inherited-label classifier,IV,B lymphocytes,IV,195,0.4619501173439515,0.538020039745324
test,Naive inherited-label classifier,IV,T lymphocytes,IV,344,0.4524547746532922,0.5309683011723283
train,Categorical EM-MMIL,I,B lymphocytes,I,298,0.5811007461905277,0.8387797512853421
