split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
train,Categorical EM-MMIL,II_III,Undetermined,I,2,0.35620448563642293,0.35900334829915953
train,Categorical EM-MMIL,II_III,MAST cells,I,13,0.3232620595882242,0.4393868350750595
train,Categorical EM-MMIL,II_III,NK cells,I,46,0.25009687227633276,0.4144135891443873
train,Categorical EM-MMIL,II_III,Endothelial cells,I,3,0.1489836754810543,0.1800904545625746
train,Categorical EM-MMIL,II_III,Oligodendrocytes,I,10,0.09913508824018247,0.1627278771182359
train,Categorical EM-MMIL,II_III,Fibroblasts,I,34,0.09802241230623532,0.122224448393291
train,Categorical EM-MMIL,II_III,Epithelial cells,I,70,0.06258096487384653,0.16883574641678661
train,Categorical EM-MMIL,II_III,Fibroblasts,II_III,34,0.6849973983601955,0.8266547902038092
train,Categorical EM-MMIL,II_III,Oligodendrocytes,II_III,10,0.5835206091367287,0.6256117268698018
train,Categorical EM-MMIL,II_III,Endothelial cells,II_III,3,0.2578443105216828,0.33168949236561357
train,Categorical EM-MMIL,II_III,MAST cells,II_III,13,0.19212883258123967,0.3902510571021215
train,Categorical EM-MMIL,II_III,NK cells,II_III,46,0.17828570296930932,0.3193465565108028
train,Categorical EM-MMIL,II_III,Epithelial cells,II_III,70,0.1090983668843126,0.38318242645183626
train,Categorical EM-MMIL,II_III,Myeloid cells,II_III,122,0.1048231763127491,0.28959201574325566
train,Categorical EM-MMIL,II_III,T lymphocytes,II_III,226,0.07686594554476728,0.28148954267831017
train,Categorical EM-MMIL,II_III,B lymphocytes,II_III,57,0.023602685045189035,0.0354816555975032
train,Categorical EM-MMIL,II_III,Undetermined,II_III,2,0.01474414354014415,0.01500276479926147
train,Categorical EM-MMIL,II_III,Epithelial cells,IV,70,0.8283206682418408,0.9836600015010166
train,Categorical EM-MMIL,II_III,Undetermined,IV,2,0.6290513708234329,0.6315916122270522
train,Categorical EM-MMIL,II_III,Endothelial cells,IV,3,0.5931720139972628,0.6822843380858378
train,Categorical EM-MMIL,II_III,NK cells,IV,46,0.5716174247543578,0.7235431245093791
train,Categorical EM-MMIL,II_III,T lymphocytes,IV,226,0.525915054510992,0.6841970738029985
train,Categorical EM-MMIL,II_III,B lymphocytes,IV,57,0.5240213446750709,0.6235613979516313
train,Categorical EM-MMIL,II_III,Myeloid cells,IV,122,0.505848772121691,0.9336298680090744
train,Categorical EM-MMIL,II_III,MAST cells,IV,13,0.484609107830536,0.6561983828160208
train,Categorical EM-MMIL,II_III,Oligodendrocytes,IV,10,0.3173443026230888,0.3842427752768361
